date,TweetId,Tweet,created_at,geo,place,coordinates,location;;;;;;;;
"2020-12-04  12:24,1334809683765436420,""RT @DipNarayanSapko: @blueskysp22 Yes, the major thing is political culture which is seriously affected by extreme factional politics in al…"",2020-12-04 10:40:02,,,,Nepal";;;;;;;;
"2020-12-04  12:24,1334809683568287744,""Letitia Wright posted an """"anti-vax"""" video on Twitter and people are already cancelling her and posting Black Panthe… https://t.co/o7rKx2LQA0"",2020-12-04 10:40:02,,,,UK";;;;;;;;
2020-12-04  12:24,1334809680238043136,@jaxonjadon @Hells1995 sociological concept for a setting in which rape is pervasive and normalized due to societal… https://t.co/0yyEj1K2dQ,2020-12-04 10:40:01,,,,weirdville;;;;;;;;
"2020-12-04  12:24,1334809677096509440,""RT @HBSExecEd: We are thrilled to offer our new live online program, Leading and Building a Culture of Innovation—Virtual. Follow the link…"",2020-12-04 10:40:01,,,,Oak Park";;;;;;;;
"2020-12-04  12:24,1334809671794708480,""RT @thefield_in: #AUSvIND 1st T20I";;;;;;;;
;;;;;;;;
"The Aussie men's Indigenous jersey pays tribute to their 1868 cricket team, who made a three-month jour…"",2020-12-04 10:39:59,,,,";;;;;;;;
"2020-12-04  12:24,1334809656577970176,RT @OVargas52: Bolivians are still celebrating the defeat of the US-backed coup. This is part of the crowd that came out to greet Evo Moral…,2020-12-04 10:39:56,,,,""London, England""";;;;;;;;
"2020-12-04  12:24,1334809647035936774,""RT @HelenaGrimesArt: It costs €0 to share my work , but it would mean the world to me 🦊";;;;;;;;
;;;;;;;;
"My name is Helena Grimes and I am an artist and il…"",2020-12-04 10:39:54,,,,""Limerick, Ireland""";;;;;;;;
"2020-12-04  12:24,1334809636629843969,""We need to throw black culture in the trash ";;;;;;;;
;;;;;;;;
"It's killing us"",2020-12-04 10:39:51,,,,Shreveport LA  ";;;;;;;;
2020-12-04  12:24,1334809630883672064,RT @BritishAlba: @BorisJohnson More green crap. When will we be hearing about restoring law and order? securing our borders? fighting back…,2020-12-04 10:39:50,,,,wales;;;;;;;;
"2020-12-04  12:24,1334809619529682944,""RT @stpi_kolkata: Dr. @Omkar_Raii, DG, #STPIINDIA in his Keynote Address, cited, “The #Government today is very proactive in #promoting the…"",2020-12-04 10:39:47,,,,";;;;;;;;
"2020-12-04  12:24,1334809615889035264,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:39:46,,,,""Akwa Ibom, Nigeria""";;;;;;;;
"2020-12-04  12:24,1334809614882398212,""RT @HelenaGrimesArt: It costs €0 to share my work , but it would mean the world to me 🦊";;;;;;;;
;;;;;;;;
"My name is Helena Grimes and I am an artist and il…"",2020-12-04 10:39:46,,,,""Strandhill, Co. Sligo Ireland""";;;;;;;;
2020-12-04  12:24,1334809612286103553,RT @BritishAlba: @BorisJohnson More green crap. When will we be hearing about restoring law and order? securing our borders? fighting back…,2020-12-04 10:39:45,,,,;;;;;;;;
2020-12-04  12:24,1334809608876032000,La Viña: Are we actively promoting a safeguarding culture? Are we helping people move from being bystanders to guar… https://t.co/oT1JhnRtTD,2020-12-04 10:39:44,,,,📧: francoluna@philstar.com ;;;;;;;;
"2020-12-04  12:24,1334809607324246016,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:39:44,,,,Konoha";;;;;;;;
2020-12-04  12:24,1334809606804082688,also locs are a black culture thing. stop culture vulturing.,2020-12-04 10:39:44,,,,;;;;;;;;
2020-12-04  12:24,1334809603838672901,@ShamikaRavi Indian companies pay peanuts.. Most of the companies dont encourage merit... The work culture &amp;" manage… https://t.co/Snhx137UjG,2020-12-04 10:39:43,,,,""Bengaluru, India""";;;;;;;
2020-12-04  12:24,1334809602739884032,@marn_sx They always gate keeping black culture,2020-12-04 10:39:43,,,,Plug city;;;;;;;;
"2020-12-04  12:24,1334809598579134464,""RT @martialdeyforyo: """"No matter how far we stray from our roots, the culture runs deep.""""";;;;;;;;
;;;;;;;;
"Best THREAD you'll see today... https://t.co/7JwF…"",2020-12-04 10:39:42,,,,Hogwarts School of Witchcraft";;;;;;;;
"2020-12-04  12:24,1334809596612009985,""RT @jmschaff: I wrote about Susan Taubes, questions of travel, and what we can only do in novels, for @thenation: https://t.co/W1oc9bV3Fs"",2020-12-04 10:39:42,,,,London via Lake Michigan";;;;;;;;
2020-12-04  12:24,1334809591700393985,RT @Urban_Turbo: The Kensington outrage will be seen by historians as a turning point in the culture shift to sane travel. https://t.co/woP…,2020-12-04 10:39:40,,,,London Cheesecake;;;;;;;;
"2020-12-04  12:24,1334809591142633474,""#NowPlaying - Short ID - arrradio #culture ";;;;;;;;
"Join us 'LIVE' at https://t.co/UsAPMvwr15"",2020-12-04 10:39:40,,,,*** LIVE ***";;;;;;;;
2020-12-04  12:24,1334809589544521728,RT @DestinationMK: Well this news has put a smile on our face this morning! #MammaMia #culture #miltonkeynes #theatre 🤩,2020-12-04 10:39:40,,,,;;;;;;;;
2020-12-04  12:24,1334809587908751361,awww couple culture 🥰 https://t.co/kkk1HcZ1Bv,2020-12-04 10:39:39,,,,;;;;;;;;
"2020-12-04  12:24,1334809582103908353,""@nxxdleprincess || hahahaha yeah";;;;;;;;
"In Italy coffee is such an important part of our culture"",2020-12-04 10:39:38,,,,in the lab";;;;;;;;
"2020-12-04  12:24,1334809579574624257,""@Leahonomatopia @netflix @NetflixANZ I saw. ";;;;;;;;
;;;;;;;;
"I was only adding the new twist. The mix of cancel culture and faux w… https://t.co/hSmc2BrwdC"",2020-12-04 10:39:37,,,,South Australia";;;;;;;;
"2020-12-04  12:24,1334809576710017027,""@DRovera There are unwritten rules in life, one being you respect the dead, a graveyard is a sacred place in any cu… https://t.co/rFlcgQjluq"",2020-12-04 10:39:37,,,,London";;;;;;;;
2020-12-04  12:24,1334809575095209986,@ediciuslatnem I love it when people get my pop culture references 🖤,2020-12-04 10:39:36,,,,UK;;;;;;;;
"2020-12-04  12:24,1334809574491222017,""@RealCandaceO @noahcyrus @MileyCyrus Funny how they are happy to use “black culture” to elevate their careers, but… https://t.co/9hSPecv857"",2020-12-04 10:39:36,,,,";;;;;;;;
"2020-12-04  12:24,1334809573085962244,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:39:36,,,,";;;;;;;;
"2020-12-04  12:24,1334809571286769668,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:39:36,,,,";;;;;;;;
"2020-12-04  12:24,1334809566035521536,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:39:34,,,,""Abuja, Nigeria""";;;;;;;;
"2020-12-04  12:24,1334809562470359044,""Do you want to speak better Idoma? Or you need resources to teach the Idoma langugage?";;;;;;;;
;;;;;;;;
"Subscribe to the """"Learn Ido… https://t.co/igN93HXeuy"",2020-12-04 10:39:33,,,,";;;;;;;;
"2020-12-04  12:24,1334809561732145152,""RT @cousineggplant: ADHD culture of being unable to do any work if """"the vibe is off"""""",2020-12-04 10:39:33,,,,""Martinsville, VA""";;;;;;;;
"2020-12-04  12:24,1334809559521587201,Warner Bros says its 2021 films will stream while simultaneously playing in theatres https://t.co/p9V3W2mgWB https://t.co/cHYpRuesDU,2020-12-04 10:39:33,,,,""Paris, France""";;;;;;;;
"2020-12-04  12:24,1334809557441208323,RT @MUMGzb: @AshramGzb @asharamjibapu_ @Asharamjiashrm @AshramSgr @AshramBlr @ashramgoregaon @AshramJodhpur @ashramnashik @Ash_Susner @Sant…,2020-12-04 10:39:32,,,,""मुंबई, भारत""";;;;;;;;
2020-12-04  12:24,1334809553553252354,@mrmacaronii #RevolutionNow this is unlawful culture which is not allow for and representative to assault any citiz… https://t.co/mFGwm79oNk,2020-12-04 10:39:31,,,,;;;;;;;;
2020-12-04  12:24,1334809550554357760,HRZone: Why HR professionals must put their own wellbeing first https://t.co/cu8SLJXPHx  #wellbeing #mentalhealth https://t.co/HLfw4VEFO9,2020-12-04 10:39:31,,,,España;;;;;;;;
2020-12-04  12:24,1334809549232951300,RT @TimeOutTokyo: [Sponsored] These events give you a richer insight into the wonders of Japanese culture. https://t.co/xcGhTdaW9f,2020-12-04 10:39:30,,,,;;;;;;;;
2020-12-04  12:24,1334809548197126147,What culture? Doppelgangers exist everywhere across all races. You folks are back again with this hotep shit. https://t.co/oFmXVkski5,2020-12-04 10:39:30,,,,;;;;;;;;
"2020-12-04  12:24,1334809546301255680,""@maryam_nasim It’s a south Asian story line , universal truth is running a marriage is mutual partnership. So we ca… https://t.co/AfDzEx4WA3"",2020-12-04 10:39:30,,,,""Dubai, United Arab Emirates""";;;;;;;;
"2020-12-04  12:24,1334809544342425601,""@Kenarf @alexandrabulat @StevePeers Waves of those foreign immigrants, mostly European illegals, such as the Anglo-… https://t.co/WnEKxP1FMI"",2020-12-04 10:39:29,,,,";;;;;;;;
2020-12-04  12:24,1334809542538919939,This culture needs to be finished! You will always learn a thing or two playing against a good team. https://t.co/Fgr457GdQG,2020-12-04 10:39:29,,,,Pakistan;;;;;;;;
"2020-12-04  12:24,1334809539892436992,""RT @martialdeyforyo: """"No matter how far we stray from our roots, the culture runs deep.""""";;;;;;;;
;;;;;;;;
"Best THREAD you'll see today... https://t.co/7JwF…"",2020-12-04 10:39:28,,,,""Nairobi, Kenya""";;;;;;;;
"2020-12-04  12:24,1334809536947867649,""RT @JusticeMyanmar: .@LandRegion report on tissue-culture banana plantations in #Kachin. Labour abuse, encroachment, tax evasion + enviro h…"",2020-12-04 10:39:27,,,,";;;;;;;;
2020-12-04  12:24,1334809527825391620,RT @PrivateEyeNews: Orban decay: why supporting free speech only goes so far for the right-wing culture warriors of the Spectator and Teleg…,2020-12-04 10:39:25,,,, UK;;;;;;;;
"2020-12-04  12:24,1334809526164320257,""RT @HardeepSPuri: Deeply saddened at the passing of renowned physicist, father of fibre optics &amp"; dedicated patron of Indian art &amp;" culture w…"",2020-12-04 10:39:25,,,,";;;;;;
2020-12-04  12:24,1334809525677772800,Me: I should speak up since my existence is tje very act of preservation for my people who have been displaced and… https://t.co/i5rQQhT1lU,2020-12-04 10:39:25,,,,yase | 25 | they/them | tatar;;;;;;;;
2020-12-04  12:24,1334809519445204992,@parhampahlevan @D_darvishzadeh @Aminjanbabaei Bullying culture 😔,2020-12-04 10:39:23,,,,🛏;;;;;;;;
"2020-12-04  12:24,1334809515301232640,""[SCHEDULE] SBS The Dog I Encountered with Tiffany Young!";;;;;;;;
;;;;;;;;
Part 1- Dec 17, 10:35 pm kst;;;;;;;;
;;;;;;;;
"Part 2- Dec 24, 10:35 pm ks… https://t.co/SBlheHzXUs"",2020-12-04 10:39:22,,,,YoungOne ";;;;;;;;
"2020-12-04  12:24,1334809507382390784,“Creating solid foundations through trust is so important to create a culture of confidence.”Trust - 005 CHALLENGE… https://t.co/QCFosE5SiK,2020-12-04 10:39:20,,,,""Long Island, New York""";;;;;;;;
2020-12-04  12:24,1334809492035231744,question for the culture: do you think taylor’s ever gonna go back to making pop hits again or do we think she’s go… https://t.co/CLa3IyiKpF,2020-12-04 10:39:17,,,,betty's garden;;;;;;;;
"2020-12-04  12:24,1334809487530659840,""Generally I'm cautious about the whole """"cancel culture is a big deal"""" thing but Jesus H Christ people are being so… https://t.co/iyY7Oid99B"",2020-12-04 10:39:16,,,,he/him";;;;;;;;
"2020-12-04  12:24,1334809479561416712,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:39:14,,,,Bekasi - Indonesia";;;;;;;;
"2020-12-04  12:24,1334809476231286785,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:39:13,,,,";;;;;;;;
2020-12-04  12:24,1334809474679201792,Tonight at 17:30 it's all about celebrating our commununity elders on @portobelloradio #rbkc #culture https://t.co/9AddmQClq7,2020-12-04 10:39:12,,,,Kensington and Chelsea;;;;;;;;
"2020-12-04  12:24,1334809472179580928,@jorymicah Same. It wasn’t called “purity culture” in the UK but it was basically the same.,2020-12-04 10:39:12,,,,""London, England""";;;;;;;;
2020-12-04  12:24,1334809457675669509,Am not sure whether it a thread about culture or a thread of people that look alike https://t.co/BVY9Q4CIi5,2020-12-04 10:39:08,,,,;;;;;;;;
"2020-12-04  12:24,1334809455574331392,""RT @odeyemi_yemi: Omo, visitors no dey give children money again o whats happening to our African culture"",2020-12-04 10:39:08,,,,";;;;;;;;
"2020-12-04  12:24,1334809455129743361,""RT @alicevjones: It’s here! The @theipaper staff choose their books of the year, including @kileyreid Zadie Smith @Terri_White Adam Buxton…"",2020-12-04 10:39:08,,,,London";;;;;;;;
"2020-12-04  12:24,1334809452344700928,""The Modern Lovers (1976) always struck me as a remarkable anti-counterculture album: anti-drugs, anti-cynicism, uni… https://t.co/N6pQiBfj2G"",2020-12-04 10:39:07,,,,""São Paulo, Brasil""";;;;;;;;
2020-12-04  12:24,1334809451115802624,RT @BaratxuriBar: Follow @head4hillsfest for all the details for their collaboration with @StreamGm happening tomorrow SAT Dec 5th!,2020-12-04 10:39:07,,,,Greater Manchester;;;;;;;;
2020-12-04  12:24,1334809439333978113,@peterboroughtel Haha cafe culture in Peterborough🤣,2020-12-04 10:39:04,,,,;;;;;;;;
2020-12-04  12:24,1334809436158713857,@HENDlMARK it got to the point where i angry insta dmed xiaojun because he mocked desi culture twice... not my prou… https://t.co/mqqrtJ9B2W,2020-12-04 10:39:03,,,,India;;;;;;;;
"2020-12-04  12:24,1334809433696768000,""AT THE AFRICAN WOMEN IN CINEMA BLOG ARCHIVES";;;;;;;;
"Senegalese Women in Cinema, Visual Media and Screen Culture #Senegal… https://t.co/mE5EbOrfJv"",2020-12-04 10:39:03,,,,";;;;;;;;
2020-12-04  12:24,1334809433646510080,@LubnaaSabir1 @ejazhaider Once again an excellent piece. Provides a great perspective about the development of orga… https://t.co/wczzYqEe2F,2020-12-04 10:39:03,,,,Secular Republic of Pakistan;;;;;;;;
"2020-12-04  12:24,1334809431293349888,""RT @tauhenare: Never forget that Maori people are not some homogenous race of people. They are a particular, #Indigenous people. They are a…"",2020-12-04 10:39:02,,,,Wellington New Zealand";;;;;;;;
"2020-12-04  12:24,1334809430785835008,The 4 long-term benefits of hiring with culture in mind https://t.co/QrdsSRZBye,2020-12-04 10:39:02,,,,""Kent, Wa""";;;;;;;;
"2020-12-04  12:24,1334809413048143876,""RT @davidfrawleyved: Perhaps the first Prime Minister to truly understand India, both its ancient culture and its current global relevance,…"",2020-12-04 10:38:58,,,,";;;;;;;;
"2020-12-04  12:24,1334809407872356354,RT @YssGzb: @MUMGzb @AshramGzb @asharamjibapu_ @Asharamjiashrm @AshramSgr @AshramBlr @ashramgoregaon @AshramJodhpur @ashramnashik @Ash_Susn…,2020-12-04 10:38:57,,,,""मुंबई, भारत""";;;;;;;;
"2020-12-04  12:24,1334809405766815745,""RT @AartiTikoo: I am a Kashmiri Hindu by birth, a Punjabi Sikh by marriage and as such, culturally, a Kashmiri-Punjabi &amp";" a Hindu-Sikh. If I…"",2020-12-04 10:38:56,,,,";;;;;;;
"2020-12-04  12:24,1334809389497266182,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:38:52,,,,";;;;;;;;
"2020-12-04  12:24,1334809384917020672,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:38:51,,,,";;;;;;;;
"2020-12-04  12:24,1334809382601809920,""Saying """"adoynoi"""" in prayer or liking gefilte and chrain doesn't make you entitled to claim a culture and history as… https://t.co/aIb6zDOOn1"",2020-12-04 10:38:51,,,,Somewhere in the Levant";;;;;;;;
"2020-12-04  12:24,1334809380248760321,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:38:50,,,,""Mombasa, Kenya""";;;;;;;;
"2020-12-04  12:24,1334809378256547840,Happy belated to the one the greatest photographers in hip  hop culture Mr @JonathanMannion . We continue to see th… https://t.co/dqgb2ranNb,2020-12-04 10:38:49,,,,""Sandton, Gauteng """;;;;;;;;
2020-12-04  12:24,1334809377363124233,@hannahyusuck @DMNChap8 @JUARANTINE Flamenco latinx culture?? Plssss read a book,2020-12-04 10:38:49,,,,;;;;;;;;
"2020-12-04  12:24,1334809372002832384,""RT @martialdeyforyo: """"No matter how far we stray from our roots, the culture runs deep.""""";;;;;;;;
;;;;;;;;
"Best THREAD you'll see today... https://t.co/7JwF…"",2020-12-04 10:38:48,,,,""Boksburg, South Africa""";;;;;;;;
"2020-12-04  12:24,1334809367489687552,""@SweetMelodiesFM Yiieee another soul won for """"O come, Emmanuel"""" 😀... I'm glad you loved it too...you should try the… https://t.co/vOHfuL3ytm"",2020-12-04 10:38:47,,,,";;;;;;;;
2020-12-04  12:24,1334809361676292096,@poob__ The people who think the real world is identical to twitter tended to be the ones who got mad. Cancel culture is rabid,2020-12-04 10:38:46,,,,;;;;;;;;
2020-12-04  12:24,1334809361596751876,It's human nature to throw off their oppressors. The #Chinese have been doing it since 500bc. Which is why lies and… https://t.co/nbF7dQpngC,2020-12-04 10:38:46,,,,London UK;;;;;;;;
"2020-12-04  12:24,1334809359566696449,""My daugher, Cienna, had another essay published in The Forward about how COVID is affecting kids in schools around… https://t.co/QYs5KdXBaN"",2020-12-04 10:38:45,,,,""Paris, France""";;;;;;;;
"2020-12-04  12:24,1334809359004659714,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:38:45,,,,""England, United Kingdom""";;;;;;;;
"2020-12-04  12:24,1334809348619579392,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:38:42,,,,Somalia";;;;;;;;
"2020-12-04  12:24,1334809348401487875,""RT @QueerWrath: Fandom was better when it was a niche space made by and for passionate people, and not the dumpster fire of wokeism, purity…"",2020-12-04 10:38:42,,,,fuck if i know";;;;;;;;
"2020-12-04  12:24,1334809348187406338,""RT @HinduMediaWiki: """"Never blow off Birthday Candles""""";;;;;;;;
;;;;;;;;
Asatoma Sadgamaya;;;;;;;;
Tamasoma Jyotirgamaya;;;;;;;;
;;;;;;;;
"Our culture says frm untruth lead us to the…"",2020-12-04 10:38:42,,,,";;;;;;;;
"2020-12-04  12:24,1334809344844689408,""@jaxonjadon @Hells1995 See this is why i asked you this question. Rape is the act of forceful sexual intercourse.";;;;;;;;
"R… https://t.co/FDb3loc4f4"",2020-12-04 10:38:42,,,,weirdville";;;;;;;;
"2020-12-04  12:24,1334809342000902144,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:38:41,,,,";;;;;;;;
"2020-12-04  12:24,1334809334488821762,told ya this bf-gf culture is screwed up nowadays https://t.co/eByjKF23k0,2020-12-04 10:38:39,,,,""Trengganu, Malaysia""";;;;;;;;
"2020-12-04  12:24,1334809328977551360,""RT @AartiTikoo: I am a Kashmiri Hindu by birth, a Punjabi Sikh by marriage and as such, culturally, a Kashmiri-Punjabi &amp";" a Hindu-Sikh. If I…"",2020-12-04 10:38:38,,,,";;;;;;;
"2020-12-04  12:24,1334809319867478018,""RT @AartiTikoo: I am a Kashmiri Hindu by birth, a Punjabi Sikh by marriage and as such, culturally, a Kashmiri-Punjabi &amp";" a Hindu-Sikh. If I…"",2020-12-04 10:38:36,,,,";;;;;;;
2020-12-04  12:24,1334809317413974016,Great opportunity to work in Irish Arts &amp;Culture in London at @LDNIrishCentre! Deadline 14th Dec https://t.co/yZi7kRyMkk,2020-12-04 10:38:35,,,,London;;;;;;;
2020-12-04  12:24,1334809310329593857,@hanifangelion @idgeekinout i see you are a man of culture...,2020-12-04 10:38:33,,,,;;;;;;;;
2020-12-04  12:24,1334809306391322626,@kimscorcher I actually don't think he should be trained as a Jedi t at all. I'd like to see him adopted into Manda… https://t.co/s7BGcq4GkF,2020-12-04 10:38:32,,,,;;;;;;;;
"2020-12-04  12:24,1334809305007095810,""RT @PranjaliVaidya6: @ISupport_Bapuji Indian Culture is a completely scientific culture, that teaches us the art of living a happy, healthy…"",2020-12-04 10:38:32,,,,""मुंबई, भारत""";;;;;;;;
"2020-12-04  12:24,1334809297214087168,""NEO CULTURE TEVYAT. ";;;;;;;;
;;;;;;;;
"Diluc as Mark Lee. https://t.co/20yRyU2DCf"",2020-12-04 10:38:30,,,,""No thoughts, full of MAGNUS.""";;;;;;;;
"2020-12-04  12:24,1334809292688408576,""RT @AartiTikoo: I am a Kashmiri Hindu by birth, a Punjabi Sikh by marriage and as such, culturally, a Kashmiri-Punjabi &amp";" a Hindu-Sikh. If I…"",2020-12-04 10:38:29,,,,";;;;;;;
"2020-12-04  12:24,1334809290218082305,""RT @martialdeyforyo: """"No matter how far we stray from our roots, the culture runs deep.""""";;;;;;;;
;;;;;;;;
"Best THREAD you'll see today... https://t.co/7JwF…"",2020-12-04 10:38:29,,,,NearBy Kenya ";;;;;;;;
"2020-12-04  12:24,1334809281942712320,""RT @odeyemi_yemi: Omo, visitors no dey give children money again o whats happening to our African culture"",2020-12-04 10:38:27,,,,";;;;;;;;
"2020-12-04  12:24,1334809281770696704,""""""Here's my culture and people 🇹🇷🇬🇪🤡👍"""" https://t.co/O18QUDO4ad"",2020-12-04 10:38:26,,,,Armenian Highlands";;;;;;;;
"2020-12-04  12:24,1334809274355048449,""Democratic freedom Australia national humiliation ";;;;;;;;
" 1. Slaughter the indigenous people 2.Extinction of  Tasmanians… https://t.co/PHpTXsOaaF"",2020-12-04 10:38:25,,,, 中国台湾  海王星";;;;;;;;
"2020-12-04  12:24,1334809274304827394,'Tattoos and Popular Culture' by Lee Barron @EmeraldGlobal @Emerald_Books is featured in @Mel_ReidTimes article in… https://t.co/w1aHUbWgGV,2020-12-04 10:38:25,,,,""Towcester, UK""";;;;;;;;
"2020-12-04  12:24,1334809272878710784,Once again hydrabadi's choses the culture of Nizam and given a slap to those illiterate people who want to change t… https://t.co/RMpS6SPrgs,2020-12-04 10:38:24,,,,""Maharashtra, India""";;;;;;;;
2020-12-04  12:24,1334809270894948352,RT @MikhailaAleksis: I'm thrilled to release Episode 34 of The Mikhaila Peterson Podcast with @coldxman and co-host @jordanbpeterson. I hop…,2020-12-04 10:38:24,,,,USA;;;;;;;;
"2020-12-04  12:24,1334809269947015169,""RT @martialdeyforyo: """"No matter how far we stray from our roots, the culture runs deep.""""";;;;;;;;
;;;;;;;;
"Best THREAD you'll see today... https://t.co/7JwF…"",2020-12-04 10:38:24,,,,";;;;;;;;
"2020-12-04  12:24,1334809260031610881,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:38:21,,,,Nigeria";;;;;;;;
2020-12-04  12:24,1334809257938542594,@ButterOrphan @groypster211 @LaurenWitzkeDE If I wanted to start a club in college about European culture and pride… https://t.co/UeOlOrkp7m,2020-12-04 10:38:21,,,,;;;;;;;;
"2020-12-04  12:24,1334809256453869568,""RT @amritabhinder: Me too 🙋🏻‍♀️ ";;;;;;;;
;;;;;;;;
I am a Punjabi Haryanvi Sikh by birth, South Indian Hindu by marriage &amp;" as such, culturally, a Hindu-Sikh…"",2020-12-04 10:38:20,,,,";;;;;;;
2020-12-04  12:24,1334809241731952642,RT @kjgbrks: i am collectively tired of white women— from Noah Cyrus to the Kardashians (non black) to Bhad Babie— i’m tired. they reap all…,2020-12-04 10:38:17,,,,What's your own? ;;;;;;;;
"2020-12-04  12:24,1334809236291919872,""This discourse but vs. the gatekeeping of cultures and subcultures discourse.";;;;;;;;
;;;;;;;;
"Personally I think the gatekeeping d… https://t.co/lAJOjqnRat"",2020-12-04 10:38:16,,,,";;;;;;;;
"2020-12-04  12:24,1334809235650035714,""RT @hkaur0353: We divided ourselves among caste, creed, culture and countries but what is undivided remains most valuable: a mere smile and…"",2020-12-04 10:38:15,,,,";;;;;;;;
2020-12-04  12:24,1334809229379719169,RT @rxtheatre: Story number one of our advent calendar concludes today with long time collaborator @MPeakeOfficial telling @soniajalaly's s…,2020-12-04 10:38:14,,,,Greater Manchester;;;;;;;;
"2020-12-04  12:24,1334809228544978944,""RT @IGalare: @diollarglory @sarnchos Yes I'm insanely repeating it because in that school of the daft you attended,  a waste culture spanni…"",2020-12-04 10:38:14,,,,""Lagos, Nigeria""";;;;;;;;
"2020-12-04  12:24,1334809225659375616,""RT @HelenaGrimesArt: It costs €0 to share my work , but it would mean the world to me 🦊";;;;;;;;
;;;;;;;;
"My name is Helena Grimes and I am an artist and il…"",2020-12-04 10:38:13,,,,";;;;;;;;
2020-12-04  12:24,1334809220965953536,@kaokaliayang I’m unfamiliar with most of the Hmong culture but that is a beautiful image.,2020-12-04 10:38:12,,,,;;;;;;;;
2020-12-04  12:24,1334809214586413056,@BorisJohnson More green crap. When will we be hearing about restoring law and order? securing our borders? fightin… https://t.co/PXhPPitV25,2020-12-04 10:38:10,,,,;;;;;;;;
"2020-12-04  12:24,1334809212296245249,""RT @MesutOzil1088: Nowadays there are still many discussions in public about if Islam is a part of the German, French or European society.…"",2020-12-04 10:38:10,,,,Nairobi";;;;;;;;
2020-12-04  12:24,1334809211126095872,Why do all the right-wing culture war grifters have the voice equivalent of licking a cheese grater?,2020-12-04 10:38:10,,,,;;;;;;;;
"2020-12-04  12:24,1334809205216137216,""RT @davidfrawleyved: Perhaps the first Prime Minister to truly understand India, both its ancient culture and its current global relevance,…"",2020-12-04 10:38:08,,,,""Bengaluru South, India""";;;;;;;;
"2020-12-04  12:24,1334809200430637056,""RT @dshow23: Mind Candy! “If we as leaders are going to build our culture and create a process, we will find resistance along the way.” @US…"",2020-12-04 10:38:07,,,,";;;;;;;;
"2020-12-04  12:24,1334809195414249472,""🔔#FinInstAdventCalendar Day 4🔔";;;;;;;;
 ;;;;;;;;
"Dive into the idiosyncratic world of movement culture with this doc pick from danc… https://t.co/qm3skYvZYC"",2020-12-04 10:38:06,,,,""London, England""";;;;;;;;
2020-12-04  12:24,1334809193837019136,@GENIUSIRONDAD || : imma just say that American coffee is the most disgusting shit to ever exist haha I hate it 🙃 I… https://t.co/CthJzOA4TV,2020-12-04 10:38:06,,,,kissing up with your daddy;;;;;;;;
"2020-12-04  12:24,1334809191630835712,@ratrae Gosh golly 😳,2020-12-04 10:38:05,,,,""Edmonton, Alberta""";;;;;;;;
"2020-12-04  12:24,1334809191345659904,""RT @HarvardBiz: 1. Look for the company's culture or mission statement online.";;;;;;;;
"2. Ask direct questions about culture during your interview.…"",2020-12-04 10:38:05,,,,";;;;;;;;
"2020-12-04  12:24,1334809183259156482,""It (finally) gets its reopening moment this weekend - but how did @sixthemusical get so huge? 👑";;;;;;;;
"https://t.co/DCUbZRIyxo"",2020-12-04 10:38:03,,,,London";;;;;;;;
"2020-12-04  12:24,1334809164959404032,""RT @odeyemi_yemi: Omo, visitors no dey give children money again o whats happening to our African culture"",2020-12-04 10:37:59,,,,""Lagos, Nigeria""";;;;;;;;
"2020-12-04  12:24,1334809163378077696,""RT @martymacmarty: If you want to fight these people you have to fight Disney, Marvel, and the progressive dumbification of all culture and…"",2020-12-04 10:37:58,,,,""Boston, MA""";;;;;;;;
2020-12-04  12:24,1334809159368372224,RT @Eng85Mike: @CommEUnity @EU_Commission A European Union that fails to protect Europeans and their culture(s) 😡,2020-12-04 10:37:57,,,,United Kingdom;;;;;;;;
"2020-12-04  12:24,1334809158663606273,""RT @Hemlata_30: @ISupport_Bapuji Indian Culture is a completely scientific culture, that teaches us the art of living a happy, healthy and…"",2020-12-04 10:37:57,,,,""मुंबई, भारत""";;;;;;;;
